Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
3.307982611656188965e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.196499999999999986e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.408141326904296875e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.196499999999999986e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.509857559204101562e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.211099999999999710e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.609969091415405273e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.211099999999999710e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.710080599784851074e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.240500000000000114e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.810189318656921387e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.225800000000000267e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.910263729095458984e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.250200000000000244e+01,3.191600000000000037e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.010412073135375977e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.255100000000000193e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.110477304458618164e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.255100000000000193e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.210704755783081055e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.289300000000000068e+01,3.215999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
