Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.140719857215881348e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.739000000000000057e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.150721313953399658e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.768299999999999983e+01,3.215999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.160725426673889160e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.743900000000000006e+01,3.196499999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.170726318359375000e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.743900000000000006e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.180730020999908447e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.758599999999999852e+01,3.196499999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.190730996131896973e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.748799999999999955e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.200734364986419678e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.210739152431488037e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.748799999999999955e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.220740067958831787e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.201400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.230742418766021729e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.240748860836029053e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.250752158164978027e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.758599999999999852e+01,3.211099999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.260755631923675537e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.270757937431335449e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.743900000000000006e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.280761351585388184e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.753699999999999903e+01,3.225800000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.290766613483428955e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.768299999999999983e+01,3.211099999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.300768740177154541e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.768299999999999983e+01,3.220900000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.310772395133972168e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.235600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.320773501396179199e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.330780279636383057e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.773199999999999932e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.340782289505004883e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.235600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.350789041519165039e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.763400000000000034e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.360793766975402832e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.778099999999999881e+01,3.235600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
